Watch Time,wrist_position,value_X_Axis,value_Y_Axis,value_Z_Axis,seq,seq_num
1721412422989103100,left,1.8722656965255735,1.5969325304031372,9.466673851013184,seq,43.0
1721412423008112400,left,1.802833914756775,1.6424223184585571,9.421183586120604,seq,44.0
1721412423030099400,left,1.7836803197860718,1.501164436340332,9.543288230895996,seq,45.0
1721412423052154900,left,1.8387469053268437,1.5418659448623655,9.490615844726562,seq,46.0
1721412423085741700,left,1.8171991109848025,1.482010841369629,9.521739959716797,seq,47.0
1721412423100868300,left,1.8267759084701536,1.6089035272598269,9.519346237182615,seq,48.0
1721412423129750300,left,1.8722656965255735,1.6328455209732056,9.519346237182615,seq,49.0
1721412423161118500,left,1.8052281141281128,1.623268723487854,9.454702377319336,seq,50.0
1721412423172085800,left,1.8842366933822632,1.558625340461731,9.488221168518066,seq,51.0
1721412423186648000,left,1.8267759084701536,1.525106430053711,9.50498104095459,seq,52.0
1721412423193629800,left,1.8363527059555051,1.5753847360610962,9.528923034667969,seq,53.0
1721412423224022600,left,1.7836803197860718,1.6759412288665771,9.445125579833984,seq,54.0
1721412423234089300,left,1.8315643072128296,1.680729627609253,9.47146224975586,seq,55.0
1721412423254151200,left,1.8363527059555051,1.5514427423477173,9.459490776062012,seq,56.0
1721412423271815800,left,1.7381904125213623,1.5514427423477173,9.524134635925291,seq,57.0
1721412423289982000,left,1.6879122257232666,1.5897499322891235,9.337387084960938,seq,58.0
1721412423308868800,left,1.7980455160140991,1.6615760326385498,9.41639518737793,seq,59.0
1721412423330970400,left,1.845929503440857,1.5442601442337036,9.476250648498535,seq,60.0
1721412423351973300,left,1.6496049165725708,1.6304513216018677,9.41400146484375,seq,61.0
1721412423371920100,left,1.7357962131500244,1.599326729774475,9.351752281188965,seq,62.0
1721412423390430700,left,1.764526605606079,1.4748282432556152,9.545681953430176,seq,63.0
1721412423412534500,left,1.7190368175506592,1.4197616577148438,9.440337181091309,seq,64.0
1721412423465546300,left,1.7070658206939695,1.5155296325683594,9.390059471130373,seq,65.0
1721412423475154500,left,1.8267759084701536,1.414973258972168,9.418789863586426,seq,66.0
1721412423485159300,left,1.8363527059555051,1.2473790645599363,9.452308654785156,seq,67.0
1721412423499279000,left,1.747767210006714,1.0438719987869265,9.284713745117188,seq,68.0
1721412423509202800,left,1.766920804977417,1.0773907899856567,9.20091724395752,seq,69.0
1721412423531220500,left,1.7693150043487549,1.0319008827209473,8.860940933227539,seq,70.0
1721412423550238700,left,1.6639702320098877,0.9672574996948242,8.446743965148926,seq,71.0
1721412423573236600,left,1.7501614093780518,0.9983820915222168,7.90086555480957,seq,72.0
1721412423591709800,left,1.920149803161621,0.90979665517807,7.4316020011901855,seq,73.0
1721412423609733900,left,2.0590133666992188,-0.1221042871475219,7.565677165985107,seq,74.0
1721412423630726300,left,2.166752576828003,-0.6105214357376099,8.085219383239746,seq,75.0
1721412423670269800,left,1.9584569931030276,-1.6089035272598269,8.810662269592285,seq,76.0
1721412423683515200,left,1.944091796875,-2.205059766769409,9.6989107131958,seq,77.0
1721412423710410800,left,2.0877439975738525,-1.5514427423477173,9.983820915222168,seq,78.0
1721412423721475000,left,1.7980455160140991,-0.8475474119186401,10.302249908447266,seq,79.0
1721412423733429800,left,1.6519991159439087,-0.8044517636299133,10.781089782714844,seq,80.0
1721412423755695800,left,2.0901381969451904,-1.5634137392044067,11.183316230773926,seq,81.0
1721412423771751300,left,2.717418909072876,-1.8770540952682493,11.348516464233398,seq,82.0
1721412423791336100,left,3.2369606494903564,-1.2976573705673218,11.947066307067873,seq,83.0
1721412423819319400,left,2.9496564865112305,-1.2449848651885986,11.36048698425293,seq,84.0
1721412423831302300,left,3.126827478408813,-1.747767210006714,10.89601230621338,seq,85.0
1721412423854325300,left,3.8283286094665527,-2.039859771728516,10.618284225463867,seq,86.0
1721412423872365900,left,3.907337188720703,-2.300827741622925,9.885659217834473,seq,87.0
1721412423893296000,left,3.8163576126098633,-2.4229321479797363,9.059659004211426,seq,88.0
1721412423913483300,left,3.804386615753174,-2.676717519760132,8.310274124145508,seq,89.0
1721412423932510800,left,3.7612907886505127,-3.3446998596191406,7.58483076095581,seq,90.0
1721412423962535800,left,3.964797973632813,-4.5609540939331055,7.240066051483154,seq,91.0
1721412423974968700,left,4.242525577545166,-5.729324817657471,7.173028469085693,seq,92.0
1721412423995976300,left,3.945644378662109,-6.074089527130127,6.5912370681762695,seq,93.0
1721412424009986800,left,3.567360639572144,-5.6910176277160645,5.925649166107178,seq,94.0
1721412424033991800,left,3.624821424484253,-5.351040840148926,5.427655220031738,seq,95.0
1721412424056969300,left,3.6559460163116455,-5.868188381195068,5.485116004943848,seq,96.0
1721412424071999700,left,3.1220390796661377,-6.969521045684815,5.736507415771484,seq,97.0
1721412424091030200,left,2.6886885166168213,-7.824251174926758,5.92325496673584,seq,98.0
1721412424110068700,left,2.5115175247192383,-7.872135162353516,5.494692802429199,seq,99.0
1721412424143060700,left,2.0374655723571777,-7.63989782333374,4.941632270812988,seq,100.0
1721412424159113100,left,1.436521053314209,-8.7268648147583,5.032611846923828,seq,101.0
1721412424176612100,left,1.194706678390503,-9.528923034667969,5.406107425689697,seq,102.0
1721412424192614500,left,1.417367458343506,-8.892065048217773,5.094861030578613,seq,103.0
1721412424209768500,left,1.2042834758758545,-8.118738174438477,4.795586109161377,seq,104.0
1721412424240593300,left,1.094150185585022,-7.491456985473633,4.869806289672852,seq,105.0
1721412424255598800,left,1.37906014919281,-7.393294811248779,4.472368717193604,seq,106.0
1721412424270645900,left,1.280897855758667,-7.762001991271973,4.230554580688477,seq,107.0
1721412424291829900,left,0.7733271718025208,-9.739612579345703,4.675876140594482,seq,108.0
1721412424312105800,left,1.01753568649292,-10.836156845092772,5.384559631347656,seq,109.0
1721412424338105500,left,0.9552865028381348,-9.555258750915527,5.317522048950195,seq,110.0
1721412424350099000,left,0.7637503147125244,-8.250418663024902,3.663128614425659,seq,111.0
1721412424385236500,left,0.4141969084739685,-7.398083209991455,4.235342979431152,seq,112.0
1721412424391246700,left,0.3663128614425659,-8.121131896972656,4.220977783203125,seq,113.0
1721412424410705800,left,0.4477157294750213,-9.5624418258667,3.924096584320069,seq,114.0
1721412424432725200,left,0.7038952708244324,-10.44350814819336,3.624821424484253,seq,115.0
1721412424451039600,left,0.8906430602073669,-10.287884712219238,3.409343242645264,seq,116.0
1721412424470170500,left,0.9983820915222168,-9.75637149810791,2.980781078338623,seq,117.0
1721412424493495200,left,0.8930372595787048,-9.710882186889648,3.265691041946411,seq,118.0
1721412424512768300,left,0.5817909836769104,-10.077195167541504,2.736572504043579,seq,119.0
1721412424537772700,left,0.6320692300796509,-10.046070098876951,2.5665841102600098,seq,120.0
1721412424557787400,left,0.8451532125473022,-9.995792388916016,2.535459518432617,seq,121.0
1721412424572756900,left,0.8571242094039917,-9.74679470062256,2.8419175148010254,seq,122.0
1721412424592295000,left,0.5985504388809204,-9.66539192199707,2.6623523235321045,seq,123.0
1721412424615371800,left,0.7733271718025208,-9.50498104095459,2.5258827209472656,seq,124.0
1721412424637395800,left,0.8786720037460327,-9.375694274902344,2.126051187515259,seq,125.0
1721412424654329900,left,0.5650315880775452,-9.339780807495115,1.908178806304932,seq,126.0
1721412424678916900,left,0.7637503147125244,-9.6989107131958,1.7501614093780518,seq,127.0
1721412424692996800,left,1.0271124839782717,-9.974244117736816,1.8124107122421265,seq,128.0
1721412424926583700,left,0.828393816947937,-10.163386344909668,1.5849615335464478,seq,129.0
1721412424936584600,left,0.5674257874488831,-9.883264541625977,1.3766659498214722,seq,130.0
1721412424943561600,left,0.6703764796257019,-9.478644371032717,1.170764684677124,seq,131.0
1721412424965580400,left,0.727837324142456,-9.354146003723145,1.139639973640442,seq,132.0
1721412424973587600,left,0.2298433631658554,-9.500192642211914,1.278503656387329,seq,133.0
1721412424982104000,left,-0.0933738648891449,-9.828198432922363,1.1994950771331787,seq,134.0
1721412424989122100,left,0.1651999205350875,-9.813833236694336,1.2186486721038818,seq,135.0
1721412424997141300,left,0.2250549644231796,-10.029311180114746,0.8164227604866028,seq,136.0
1721412425008157900,left,-0.1891419291496276,-9.59835433959961,0.8571242094039917,seq,137.0
1721412425019199500,left,-0.2585737705230713,-9.39245319366455,0.5171475410461426,seq,138.0
1721412425031123700,left,0.1149216815829277,-9.42597198486328,0.2777273952960968,seq,139.0
1721412425047551300,left,0.3878606855869293,-9.816226959228516,0.5578489899635315,seq,140.0
1721412425059569600,left,0.2920926213264465,-10.273519515991213,0.7733271718025208,seq,141.0
1721412425073585400,left,-0.090979665517807,-10.51054573059082,0.2226607650518417,seq,142.0
1721412425081155500,left,-0.2513911724090576,-10.747570991516112,0.2681505978107452,seq,143.0
1721412425092249800,left,-0.304063618183136,-10.654197692871094,-0.3806780576705932,seq,144.0
1721412425110182000,left,-0.1244984865188598,-10.24239444732666,-0.2130839526653289,seq,145.0
1721412425119200700,left,-0.0071826050989329,-10.589553833007812,0.0670376494526863,seq,146.0
1721412425127181800,left,-0.5195417404174805,-10.426748275756836,0.5147533416748047,seq,147.0
1721412425136239700,left,-1.0199298858642578,-10.474632263183594,0.0885854661464691,seq,148.0
1721412425166404100,left,-0.6775590777397156,-10.94150161743164,0.6488286852836609,seq,149.0
1721412425182631100,left,-0.3064578175544739,-11.259930610656738,1.0558429956436155,seq,150.0
1721412425193626900,left,0.4788403511047363,-11.587936401367188,1.8411411046981807,seq,151.0
1721412425204626300,left,0.5267243981361389,-9.710882186889648,2.0231003761291504,seq,152.0
1721412425214628500,left,0.5123591423034668,-7.623138427734375,1.2880805730819702,seq,153.0
1721412425224646900,left,0.4644751250743866,-7.333439826965332,1.1875240802764893,seq,154.0
1721412425237609200,left,0.5219359993934631,-8.027758598327637,2.324769735336304,seq,155.0
1721412425252922400,left,0.6320692300796509,-9.476250648498535,1.867477297782898,seq,156.0
1721412425271247500,left,0.9840168952941896,-10.575188636779783,0.8044517636299133,seq,157.0
1721412425297559300,left,0.9385270476341248,-10.888829231262209,1.5059528350830078,seq,158.0
1721412425319904700,left,0.629675030708313,-10.819397926330566,2.0877439975738525,seq,159.0
1721412425340909200,left,0.5147533416748047,-10.129867553710938,1.316810965538025,seq,160.0
1721412425352893500,left,0.5961562395095825,-9.610325813293455,1.0055646896362305,seq,161.0
1721412425375383600,left,0.5650315880775452,-9.854534149169922,1.4676456451416016,seq,162.0
1721412425398409700,left,0.3854664862155914,-9.96945571899414,1.8626888990402224,seq,163.0
1721412425421489400,left,0.3974374830722809,-9.634267807006836,1.2665326595306396,seq,164.0
1721412425441462300,left,0.3974374830722809,-8.887276649475098,0.9289502501487732,seq,165.0
1721412425470568200,left,0.4381389021873474,-9.964667320251465,1.072602391242981,seq,166.0
1721412425482268000,left,0.6943184733390808,-10.465055465698242,2.4157495498657227,seq,167.0
1721412425497278800,left,0.569819986820221,-10.050858497619627,1.920149803161621,seq,168.0
1721412425528179300,left,0.4525041282176971,-9.311050415039062,1.6160861253738403,seq,169.0
1721412425540156900,left,0.4908113479614258,-9.80904483795166,1.9177556037902832,seq,170.0
1721412425556628700,left,0.524330198764801,-9.821015357971191,2.616862535476685,seq,171.0
1721412425589215100,left,0.4453215301036834,-9.713275909423828,2.4157495498657227,seq,172.0
1721412425609213100,left,0.6368576288223267,-9.677363395690918,1.8507179021835327,seq,173.0
1721412425619312300,left,0.9481038451194764,-9.660603523254396,1.702277421951294,seq,174.0
1721412425643499500,left,0.811634361743927,-10.146626472473145,1.9369091987609863,seq,175.0
1721412425657502500,left,0.5410895943641663,-9.919178009033203,2.049436569213867,seq,176.0
1721412425675580900,left,0.4955997467041015,-10.093954086303713,2.252943754196167,seq,177.0
1721412425698943700,left,0.3280056416988373,-9.99100399017334,2.434903144836426,seq,178.0
1721412425720936600,left,0.2250549644231796,-9.524134635925291,2.5929205417633057,seq,179.0
1721412425738943200,left,0.4046200811862945,-9.385271072387695,3.1723172664642334,seq,180.0
1721412425754944100,left,0.7182605266571045,-9.390059471130373,3.0382418632507324,seq,181.0
1721412425773942100,left,0.6512228846549988,-9.0859956741333,3.315969467163086,seq,182.0
1721412425800508100,left,0.6009446382522583,-8.918401718139648,3.4380736351013184,seq,183.0
1721412425818601000,left,0.4165911078453064,-9.153033256530762,3.40216064453125,seq,184.0
1721412425839492300,left,0.6200982332229614,-9.485827445983888,3.5027170181274414,seq,185.0
1721412425858034000,left,0.7326257228851318,-9.66299819946289,3.126827478408813,seq,186.0
1721412425875588100,left,0.7493851184844971,-9.442731857299805,2.786850690841675,seq,187.0
1721412425902382000,left,0.8188169598579407,-9.68933391571045,2.729389905929565,seq,188.0
1721412425922225900,left,0.9074024558067322,-9.739612579345703,2.604891538619995,seq,189.0
1721412425942227300,left,0.7374141216278076,-9.548076629638672,2.3942017555236816,seq,190.0
1721412425954337200,left,0.8307880163192749,-9.097966194152832,2.7557260990142822,seq,191.0
1721412426010009900,left,0.8906430602073669,-8.83939266204834,3.124433279037476,seq,192.0
1721412426033050700,left,0.7876923680305481,-8.892065048217773,3.612850427627564,seq,193.0
1721412426040050200,left,0.7781155705451965,-8.80587387084961,3.653551816940308,seq,194.0
1721412426054072900,left,0.7374141216278076,-8.549694061279297,3.5386300086975098,seq,195.0
1721412426067167600,left,0.524330198764801,-8.2312650680542,4.355052947998047,seq,196.0
1721412426076201900,left,0.4453215301036834,-8.62391471862793,4.314351558685303,seq,197.0
1721412426099806100,left,1.2114660739898682,-9.732429504394531,3.4811692237854004,seq,198.0
1721412426123865900,left,1.0558429956436155,-9.330204010009766,3.126827478408813,seq,199.0
1721412426145833800,left,0.6057330369949341,-9.306262016296388,2.542642116546631,seq,200.0
1721412426157826200,left,0.9911994934082032,-10.6709566116333,1.625662922859192,seq,201.0
1721412426175067600,left,1.2665326595306396,-10.53688144683838,2.286462545394897,seq,202.0
1721412426197547200,left,1.0079588890075684,-10.01494598388672,1.9369091987609863,seq,203.0
1721412426222586600,left,0.8858546018600464,-9.543288230895996,2.1045033931732178,seq,204.0
1721412426243024800,left,0.5722141861915588,-10.02452278137207,2.7317841053009038,seq,205.0
1721412426257004300,left,0.5171475410461426,-10.005369186401367,2.75812029838562,seq,206.0
1721412426277594500,left,0.5841852426528931,-9.57201862335205,2.547430515289306,seq,207.0
1721412426298683200,left,0.5506663918495178,-9.454702377319336,2.300827741622925,seq,208.0
1721412426318575700,left,0.6560112833976746,-9.768342971801758,2.346317768096924,seq,209.0
1721412426336611400,left,0.9074024558067322,-10.134655952453612,2.2194249629974365,seq,210.0
1721412426356576600,left,0.8451532125473022,-9.995792388916016,2.3798365592956543,seq,211.0
1721412426382628100,left,0.3423708379268646,-9.600749015808104,2.0877439975738525,seq,212.0
1721412426400113200,left,0.8236053586006165,-9.308655738830566,1.7573440074920654,seq,213.0
1721412426429124500,left,1.292868971824646,-9.342175483703612,2.118868589401245,seq,214.0
1721412426442106200,left,0.9026140570640564,-9.440337181091309,2.695871114730835,seq,215.0
1721412426464167300,left,0.9624691009521484,-9.459490776062012,2.631227731704712,seq,216.0
1721412426474140000,left,1.3718775510787964,-9.428366661071776,2.612074136734009,seq,217.0
1721412426498816600,left,1.158793568611145,-8.951920509338379,2.4013843536376958,seq,218.0
1721412426517037200,left,1.000776290893555,-9.198522567749023,2.032677173614502,seq,219.0
1721412426537064600,left,1.039083480834961,-9.421183586120604,2.367865562438965,seq,220.0
1721412426558122100,left,1.3287819623947144,-9.370905876159668,2.106897592544556,seq,221.0
1721412426576682900,left,1.4939818382263184,-9.315838813781738,2.154781579971313,seq,222.0
1721412426597711500,left,1.290474772453308,-9.579200744628906,2.166752576828003,seq,223.0
1721412426619320800,left,1.036689281463623,-9.65581512451172,2.0183119773864746,seq,224.0
1721412426638184800,left,0.7589619159698486,-9.679757118225098,2.4157495498657227,seq,225.0
1721412426656590200,left,0.9193734526634216,-9.63187313079834,2.7246015071868896,seq,226.0
1721412426677773600,left,0.8259995579719543,-9.634267807006836,2.882618904113769,seq,227.0
1721412426699954800,left,0.706289529800415,-9.524134635925291,3.0837318897247314,seq,228.0
1721412426727034200,left,0.9433154463768004,-9.976638793945312,3.2848446369171143,seq,229.0
1721412426750053300,left,0.4453215301036834,-9.761159896850586,3.744531393051148,seq,230.0
1721412426765221600,left,-0.0023942016996443,-9.141061782836914,3.1699230670928955,seq,231.0
1721412426783029700,left,0.8331822156906128,-9.258378028869627,3.1675288677215576,seq,232.0
1721412426800159300,left,0.363918662071228,-9.600749015808104,3.531447410583496,seq,233.0
1721412426824161000,left,0.0167594123631715,-9.29429054260254,3.378218650817871,seq,234.0
1721412426859331800,left,0.3160346150398254,-9.196128845214844,3.050212860107422,seq,235.0
1721412426870410900,left,0.4596867263317108,-9.406818389892578,3.21062445640564,seq,236.0
1721412426882120300,left,0.4189853072166443,-9.63187313079834,3.265691041946411,seq,237.0
1721412426899119100,left,0.4764461517333984,-9.32302188873291,3.1196448802948,seq,238.0
1721412426926059300,left,0.7637503147125244,-9.569623947143556,3.138798475265503,seq,239.0
1721412426939076000,left,0.6153098344802856,-9.856928825378418,3.3016040325164795,seq,240.0
1721412426958079100,left,0.4932055473327636,-9.44752025604248,3.1866824626922607,seq,241.0
1721412426976242200,left,0.3160346150398254,-9.552865028381348,3.268085241317749,seq,242.0
1721412427001347900,left,0.969651699066162,-10.48660373687744,3.2178070545196533,seq,243.0
1721412427020416600,left,1.1468225717544556,-8.975862503051758,3.1435868740081787,seq,244.0
1721412427046125500,left,0.5578489899635315,-8.109161376953125,3.567360639572144,seq,245.0
1721412427060176700,left,0.5626373887062073,-8.38449478149414,4.110844135284424,seq,246.0
1721412427076214000,left,0.7422025203704834,-8.31985092163086,4.335899353027344,seq,247.0
1721412427101872200,left,0.667982280254364,-8.425195693969727,4.266467571258545,seq,248.0
1721412427122854700,left,0.7086837291717529,-8.635885238647461,4.553771495819092,seq,249.0
1721412427139854700,left,0.6727706789970398,-8.803479194641113,4.381389141082764,seq,250.0
1721412427158890300,left,0.7805097699165344,-9.56483554840088,3.4739866256713867,seq,251.0
1721412427178053400,left,0.608127236366272,-9.069235801696776,3.6176388263702393,seq,252.0
1721412427199421300,left,0.1747767180204391,-9.51455783843994,3.725377798080444,seq,253.0
1721412427217761600,left,-0.0790086537599563,-9.282320022583008,3.536235809326172,seq,254.0
1721412427244174800,left,0.9624691009521484,-9.01895809173584,3.160346269607544,seq,255.0
1721412427283908800,left,1.534683346748352,-10.034099578857422,3.7229835987091056,seq,256.0
1721412427531333300,left,0.3854664862155914,-9.931148529052734,3.4763808250427246,seq,257.0
1721412427553332900,left,0.4189853072166443,-9.119514465332031,3.248931646347046,seq,258.0
1721412427567343500,left,0.8427590131759644,-8.741230010986328,2.9879636764526367,seq,259.0
1721412427577354900,left,0.6057330369949341,-8.89685344696045,3.114856481552124,seq,260.0
1721412427585920600,left,0.5051765441894531,-9.430760383605955,3.24414324760437,seq,261.0
1721412427604080700,left,0.7134721279144287,-9.801861763000488,3.203441858291626,seq,262.0
1721412427620943900,left,0.7469909191131592,-9.78989028930664,2.8179752826690674,seq,263.0
1721412427640921400,left,0.4812345504760742,-9.186552047729492,2.937685489654541,seq,264.0
1721412427663270000,left,0.5291185975074768,-9.253589630126951,2.6862943172454834,seq,265.0
1721412427670268400,left,1.094150185585022,-10.072406768798828,2.4444799423217773,seq,266.0
1721412427680829400,left,1.400607943534851,-10.673351287841797,0.2035071402788162,seq,267.0
1721412427689831500,left,1.0342950820922852,-8.470685958862305,3.0382418632507324,seq,268.0
1721412427703848700,left,0.8355764150619507,-10.129867553710938,1.8914192914962769,seq,269.0
1721412427718830500,left,0.5171475410461426,-9.74679470062256,2.2146365642547607,seq,270.0
1721412427735839000,left,0.730231523513794,-9.765948295593262,1.946485996246338,seq,271.0
1721412427745831000,left,0.3112462162971496,-9.560047149658203,2.030282974243164,seq,272.0
1721412427752850000,left,0.0119710080325603,-9.830592155456545,2.2146365642547607,seq,273.0
1721412427762870400,left,0.1221042871475219,-9.433155059814451,1.6927006244659424,seq,274.0
1721412427772868500,left,0.1532289087772369,-9.947908401489258,1.4724340438842771,seq,275.0
1721412427785427400,left,0.0742202550172805,-9.749189376831056,2.691082715988159,seq,276.0
1721412427794452600,left,0.059855043888092,-10.101137161254885,2.47560453414917,seq,277.0
1721412427807452300,left,0.5937620401382446,-9.461885452270508,2.1140801906585693,seq,278.0
1721412427822636300,left,0.667982280254364,-9.679757118225098,2.3367409706115723,seq,279.0
1721412427833713600,left,0.454898327589035,-10.010157585144045,2.535459518432617,seq,280.0
1721412427852633400,left,0.3758896589279175,-9.864110946655272,2.346317768096924,seq,281.0
1721412427864605700,left,0.4596867263317108,-9.531316757202148,1.953668594360352,seq,282.0
1721412427871625200,left,0.3711012601852417,-9.734824180603027,2.0183119773864746,seq,283.0
1721412427881735300,left,0.5937620401382446,-10.15141487121582,2.674323320388794,seq,284.0
1721412427888742900,left,0.7134721279144287,-9.813833236694336,2.5737667083740234,seq,285.0
1721412427899734200,left,0.4836287498474121,-9.576807022094728,2.269703149795532,seq,286.0
1721412427918155900,left,0.4141969084739685,-9.708487510681152,2.1763293743133545,seq,287.0
1721412427933134000,left,0.6272808313369751,-9.75637149810791,1.939303398132324,seq,288.0
1721412427953173300,left,0.8164227604866028,-9.96706199645996,2.28406834602356,seq,289.0
1721412427960175400,left,0.5219359993934631,-9.99339771270752,2.683900117874145,seq,290.0
1721412427984780300,left,0.2609679996967315,-9.770736694335938,2.6408045291900635,seq,291.0
1721412427993780600,left,0.3687070608139038,-9.528923034667969,2.729389905929565,seq,292.0
1721412428016791000,left,0.7469909191131592,-9.550470352172852,3.004723072052002,seq,293.0
1721412428030193000,left,0.5578489899635315,-9.390059471130373,3.3303346633911133,seq,294.0
1721412428042181000,left,0.3064578175544739,-9.32302188873291,3.294421434402466,seq,295.0
1721412428058186800,left,0.6105214357376099,-9.208099365234377,3.457227230072021,seq,296.0
1721412428082804000,left,0.6536170840263367,-9.10993766784668,3.265691041946411,seq,297.0
1721412428104817000,left,0.2873041927814483,-8.980650901794434,2.779668092727661,seq,298.0
1721412428122862200,left,0.4572925269603729,-9.066842079162598,2.7246015071868896,seq,299.0
1721412428146869500,left,0.6153098344802856,-9.758766174316406,2.8419175148010254,seq,300.0
1721412428158883200,left,0.768538773059845,-10.055646896362305,2.9233202934265137,seq,301.0
1721412428180959300,left,0.9481038451194764,-9.521739959716797,2.9903578758239746,seq,302.0
1721412428201940900,left,0.8379706144332886,-9.059659004211426,2.834734916687012,seq,303.0
1721412428225975500,left,0.8762778043746948,-9.071630477905272,2.8993782997131348,seq,304.0
1721412428241078100,left,1.1061211824417114,-9.406818389892578,3.014299869537353,seq,305.0
1721412428271112900,left,1.0773907899856567,-9.466673851013184,3.31118106842041,seq,306.0
1721412428281721500,left,1.1013327836990356,-9.23682975769043,3.4811692237854004,seq,307.0
1721412428306705600,left,1.256955862045288,-9.064447402954102,3.3423056602478027,seq,308.0
1721412428324724000,left,1.0055646896362305,-8.798690795898438,3.806780815124512,seq,309.0
1721412428340704300,left,1.0462661981582642,-8.992621421813965,3.869029998779297,seq,310.0
1721412428359814600,left,1.000776290893555,-8.80587387084961,4.170699596405029,seq,311.0
1721412428384648500,left,0.9026140570640564,-8.643068313598633,4.252102375030518,seq,312.0
1721412428402608000,left,0.7996633648872375,-8.595184326171875,4.20421838760376,seq,313.0
1721412428423671900,left,0.7709329724311829,-8.516175270080566,4.434061527252197,seq,314.0
1721412428442610500,left,0.7589619159698486,-8.729259490966797,4.666299343109131,seq,315.0
1721412428465093200,left,0.6631938815116882,-8.741230010986328,4.910507678985596,seq,316.0
1721412428486765000,left,0.5722141861915588,-8.33182144165039,4.93923807144165,seq,317.0
1721412428503734700,left,0.4381389021873474,-8.128314971923828,4.972756862640381,seq,318.0
1721412428521671200,left,0.6584054827690125,-8.20492935180664,5.353435039520264,seq,319.0
1721412428561631300,left,0.5674257874488831,-8.38688850402832,5.595249176025391,seq,320.0
1721412428584563200,left,0.5602431893348694,-8.259995460510254,5.839457988739014,seq,321.0
1721412428606911000,left,0.4740519225597381,-8.044517517089844,5.7341132164001465,seq,322.0
1721412428626948700,left,0.4572925269603729,-7.999027729034424,5.743690013885498,seq,323.0
1721412428648929500,left,0.5195417404174805,-8.17380428314209,5.60722017288208,seq,324.0
1721412428659909100,left,0.545877993106842,-8.322244644165039,5.22175407409668,seq,325.0
1721412428684548100,left,0.5602431893348694,-8.286332130432129,5.233725070953369,seq,326.0
